"names","scores","logfoldchanges","pvals","pvals_adj","group"
"Usp10",2.7454116,0.722067,0.00627170406227363,0.0101051379920036,"kidney loop of Henle ascending limb epithelial cell"
"Med23",2.7443492,1.1589942,0.00629274264341906,0.0101366894629758,"kidney loop of Henle ascending limb epithelial cell"
"Gnmt",2.7434862,2.5433471,0.00631065635373869,0.0101631937876442,"kidney loop of Henle ascending limb epithelial cell"
"Eml2",2.741757,0.84748846,0.00634124343121186,0.0102099785525408,"kidney loop of Henle ascending limb epithelial cell"
"Trub1",2.7416081,1.0351425,0.00634440994729837,0.0102128273446277,"kidney loop of Henle ascending limb epithelial cell"
"Xpr1",2.7412412,0.656102,0.00635051909066958,0.0102212267437571,"kidney loop of Henle ascending limb epithelial cell"
"1500011B03Rik",2.7412329,0.88084185,0.0063511207417485,0.0102212267437571,"kidney loop of Henle ascending limb epithelial cell"
"Xpot",2.7411792,0.68398607,0.0063518305121933,0.0102212267437571,"kidney loop of Henle ascending limb epithelial cell"
"1500010J02Rik",2.7396677,1.3355551,0.00638218028899948,0.0102688779245448,"kidney loop of Henle ascending limb epithelial cell"
"Gtf2a1",2.7382834,0.6445838,0.00640710552847229,0.0103065999609271,"kidney loop of Henle ascending limb epithelial cell"
"Tmem87b",2.7367802,0.6815831,0.00643587732758918,0.0103504907898994,"kidney loop of Henle ascending limb epithelial cell"
"Tmem17",2.736561,1.3043277,0.00644098639364925,0.0103575108681981,"kidney loop of Henle ascending limb epithelial cell"
"Eml5",2.7350507,1.6579278,0.00647104315417329,0.0104022392320146,"kidney loop of Henle ascending limb epithelial cell"
"Wrb",2.7345922,1.0770749,0.00647888747231695,0.010413646519123,"kidney loop of Henle ascending limb epithelial cell"
"Pdgfc",2.7325082,0.65216327,0.00651723729741531,0.01047286856947,"kidney loop of Henle ascending limb epithelial cell"
"Atp13a3",2.7314622,0.5284534,0.00653862556485124,0.0105048132127287,"kidney loop of Henle ascending limb epithelial cell"
"Zdhhc7",2.7304115,0.7312771,0.00655967456131258,0.0105361981733048,"kidney loop of Henle ascending limb epithelial cell"
"Smarcal1",2.7293167,1.1891764,0.00658236869367796,0.0105702104723372,"kidney loop of Henle ascending limb epithelial cell"
"Pnpla7",2.7254252,1.0599289,0.00665885618376889,0.0106868730613612,"kidney loop of Henle ascending limb epithelial cell"
"Fbxw7",2.7248304,0.787548,0.00667031535206822,0.0107040299730423,"kidney loop of Henle ascending limb epithelial cell"
"Spata13",2.724116,0.63032806,0.00668352219651947,0.0107239871481959,"kidney loop of Henle ascending limb epithelial cell"
"9030617O03Rik",2.724019,1.2693558,0.00668722067599557,0.0107286849176598,"kidney loop of Henle ascending limb epithelial cell"
"Snx21",2.7238905,0.8073442,0.0066882085733561,0.0107290333659473,"kidney loop of Henle ascending limb epithelial cell"
"Zfp229",2.7225192,1.9470335,0.00671774110682496,0.0107739255700588,"kidney loop of Henle ascending limb epithelial cell"
"Trim39",2.7219493,0.9448003,0.00672737192455546,0.0107868860356757,"kidney loop of Henle ascending limb epithelial cell"
"Polr1b",2.7174127,1.3470368,0.00682022719136426,0.0109257057227827,"kidney loop of Henle ascending limb epithelial cell"
"Smarcad1",2.7171326,0.92090064,0.00682518187183462,0.0109323848622494,"kidney loop of Henle ascending limb epithelial cell"
"Pskh1",2.7159052,0.9616288,0.00685032715338012,0.0109713994825362,"kidney loop of Henle ascending limb epithelial cell"
"Zfml",2.713867,0.5012666,0.00689032694119978,0.0110329240106329,"kidney loop of Henle ascending limb epithelial cell"
"Map3k9",2.7137618,1.6164631,0.00689525374729384,0.0110395431185828,"kidney loop of Henle ascending limb epithelial cell"
"5730455P16Rik",2.7129982,0.867861,0.00690903978632455,0.0110590712734764,"kidney loop of Henle ascending limb epithelial cell"
"Ogfod2",2.712092,0.7454018,0.00692746528124574,0.0110847407103703,"kidney loop of Henle ascending limb epithelial cell"
"Ulk2",2.7112594,0.70813644,0.00694459746566126,0.0111096002435613,"kidney loop of Henle ascending limb epithelial cell"
"Odf2l",2.7109292,1.2446371,0.00695250329050055,0.0111209695860115,"kidney loop of Henle ascending limb epithelial cell"
"Fert2",2.710323,1.185127,0.00696542029049314,0.0111390713226829,"kidney loop of Henle ascending limb epithelial cell"
"Ano9",2.7095194,4.0703845,0.00698401825135818,0.0111662476257215,"kidney loop of Henle ascending limb epithelial cell"
"Trim3",2.7083442,0.8808987,0.00700480106888072,0.0111969038557686,"kidney loop of Henle ascending limb epithelial cell"
"Fastkd2",2.7081814,1.1371651,0.00700952656183426,0.0112019796925179,"kidney loop of Henle ascending limb epithelial cell"
"Pdf",2.708109,0.573412,0.00700958588474417,0.0112019796925179,"kidney loop of Henle ascending limb epithelial cell"
"Ube2q1",2.7058911,0.5044274,0.00705555683519235,0.0112728574202585,"kidney loop of Henle ascending limb epithelial cell"
"Hspbp1",2.7041779,0.6410422,0.00709194014599214,0.011328387696197,"kidney loop of Henle ascending limb epithelial cell"
"Inca1",2.7004852,2.7065911,0.0071729999056924,0.0114526128784429,"kidney loop of Henle ascending limb epithelial cell"
"Proc",2.6996608,1.5198917,0.00718903378586268,0.0114755807055377,"kidney loop of Henle ascending limb epithelial cell"
"Pkdcc",2.6992772,1.46444,0.00719729412963155,0.0114874491605825,"kidney loop of Henle ascending limb epithelial cell"
"Zfp931",2.6941876,1.991494,0.00730697195379652,0.0116531511706726,"kidney loop of Henle ascending limb epithelial cell"
"Gm15441",2.6938078,1.6269261,0.00731456573765513,0.0116639255021646,"kidney loop of Henle ascending limb epithelial cell"
"Prr12",2.693241,0.88900447,0.0073257468713443,0.0116804171567958,"kidney loop of Henle ascending limb epithelial cell"
"Fkrp",2.6929145,0.75883794,0.00733242896315809,0.0116897324319885,"kidney loop of Henle ascending limb epithelial cell"
"Prkaa1",2.6920931,0.80929834,0.00735026833908798,0.0117168310487168,"kidney loop of Henle ascending limb epithelial cell"
"Spata7",2.6914587,1.8133192,0.00736611374795457,0.011740745304016,"kidney loop of Henle ascending limb epithelial cell"
"Scaf8",2.6900916,0.6632633,0.00739361890780703,0.0117818874559961,"kidney loop of Henle ascending limb epithelial cell"
"Ttc1",2.6871169,0.5282967,0.00745829860808968,0.0118795165816037,"kidney loop of Henle ascending limb epithelial cell"
"Gpaa1",2.6853297,0.64188945,0.00749854347813727,0.0119422518887026,"kidney loop of Henle ascending limb epithelial cell"
"Sorbs1",2.6851816,0.61112404,0.0075002484395032,0.0119436008380604,"kidney loop of Henle ascending limb epithelial cell"
"2410131K14Rik",2.6840417,1.2594318,0.00752803386179047,0.0119864759682014,"kidney loop of Henle ascending limb epithelial cell"
"Itpr2",2.6817946,0.6265464,0.00757635435114506,0.0120578974416703,"kidney loop of Henle ascending limb epithelial cell"
"Asxl2",2.6817727,0.5028346,0.0075762928186678,0.0120578974416703,"kidney loop of Henle ascending limb epithelial cell"
"Rufy3",2.6806998,1.0608947,0.00760155838604949,0.0120952445184815,"kidney loop of Henle ascending limb epithelial cell"
"Per2",2.678027,1.1160712,0.00766225047188545,0.0121890285474937,"kidney loop of Henle ascending limb epithelial cell"
"Gprasp1",2.6777866,0.91639864,0.00766685508761135,0.012194959971965,"kidney loop of Henle ascending limb epithelial cell"
"Mrpl22",2.6765761,0.546393,0.00769329518424637,0.0122342200433966,"kidney loop of Henle ascending limb epithelial cell"
"Vezt",2.6765027,1.0373356,0.00769649610321247,0.0122369346655773,"kidney loop of Henle ascending limb epithelial cell"
"Vps4a",2.6761258,0.5361472,0.00770360356481934,0.0122464160358399,"kidney loop of Henle ascending limb epithelial cell"
"Anks3",2.6748588,0.69452333,0.00773233984560235,0.0122906945638993,"kidney loop of Henle ascending limb epithelial cell"
"Sema6d",2.674145,1.1664053,0.0077496288294052,0.0123167693725482,"kidney loop of Henle ascending limb epithelial cell"
"Pigv",2.6735644,0.94102794,0.00776297734161184,0.0123365762069153,"kidney loop of Henle ascending limb epithelial cell"
"Dr1",2.6725497,0.5962796,0.00778524354273772,0.012367725135051,"kidney loop of Henle ascending limb epithelial cell"
"Taf1",2.6720743,0.61429995,0.00779609123703125,0.0123835447410671,"kidney loop of Henle ascending limb epithelial cell"
"Pik3cb",2.6710951,1.2387623,0.00782010444012834,0.0124188539711415,"kidney loop of Henle ascending limb epithelial cell"
"Tcea2",2.6706543,1.5635977,0.00783006936750108,0.0124304248677138,"kidney loop of Henle ascending limb epithelial cell"
"Tmem189",2.6704154,0.81232154,0.00783458836380229,0.0124361806855749,"kidney loop of Henle ascending limb epithelial cell"
"Agps",2.6694381,0.7018088,0.00785688843700568,0.0124687350583169,"kidney loop of Henle ascending limb epithelial cell"
"Ttll5",2.6691973,1.2224878,0.00786341461727887,0.0124762474227421,"kidney loop of Henle ascending limb epithelial cell"
"Zdhhc17",2.668016,0.88091475,0.00788979390598656,0.0125152485147264,"kidney loop of Henle ascending limb epithelial cell"
"Arhgap18",2.6653435,0.74919325,0.00795167814031041,0.0126076664454739,"kidney loop of Henle ascending limb epithelial cell"
"Suz12",2.6589692,0.55010545,0.00810112087464882,0.0128416879635603,"kidney loop of Henle ascending limb epithelial cell"
"E130308A19Rik",2.6583946,0.96780807,0.00811522660516299,0.0128625833508453,"kidney loop of Henle ascending limb epithelial cell"
"Ipcef1",2.6552553,0.9811593,0.00819033381943758,0.0129742418184332,"kidney loop of Henle ascending limb epithelial cell"
"D930048N14Rik",2.6551406,2.255912,0.00819526868722171,0.0129805820223932,"kidney loop of Henle ascending limb epithelial cell"
"Nme7",2.651081,1.1314847,0.0082915492079746,0.0131286006055749,"kidney loop of Henle ascending limb epithelial cell"
"Vps52",2.6460743,0.93610656,0.00841325662245212,0.013318278990352,"kidney loop of Henle ascending limb epithelial cell"
"Thtpa",2.6454165,1.1344124,0.00842940369480602,0.013342322778328,"kidney loop of Henle ascending limb epithelial cell"
"Arsa",2.6436474,0.7913215,0.00847184338356244,0.0134049251810153,"kidney loop of Henle ascending limb epithelial cell"
"Fibp",2.6434014,0.5142616,0.00847750582622522,0.0134123603371839,"kidney loop of Henle ascending limb epithelial cell"
"Kdm6a",2.641833,0.6517136,0.00851595204410227,0.0134701248046753,"kidney loop of Henle ascending limb epithelial cell"
"Snx15",2.6414003,0.62863845,0.00852720120208649,0.0134863858139339,"kidney loop of Henle ascending limb epithelial cell"
"Map2k7",2.6400425,0.62677723,0.00856063901595787,0.0135361944276635,"kidney loop of Henle ascending limb epithelial cell"
"Gas8",2.6367023,1.0921835,0.0086457266028504,0.0136614256570125,"kidney loop of Henle ascending limb epithelial cell"
"Pcx",2.6366427,0.79940414,0.00864464394118887,0.0136612655585526,"kidney loop of Henle ascending limb epithelial cell"
"Fbxw9",2.6357927,1.0596141,0.00866848948728442,0.0136958395360897,"kidney loop of Henle ascending limb epithelial cell"
"March9",2.6355257,1.8625844,0.00867649922070209,0.0137069389073302,"kidney loop of Henle ascending limb epithelial cell"
"Lipt1",2.6323142,2.0179753,0.00875807804792491,0.0138311065802794,"kidney loop of Henle ascending limb epithelial cell"
"Aebp2",2.6295254,0.53800124,0.00882605859702228,0.01393214216228,"kidney loop of Henle ascending limb epithelial cell"
"Thyn1",2.628288,0.69555336,0.00885863199248569,0.0139819745994777,"kidney loop of Henle ascending limb epithelial cell"
"Cyfip1",2.6235108,0.5044975,0.00898098970230808,0.0141686715373788,"kidney loop of Henle ascending limb epithelial cell"
"Casp9",2.6219685,1.0171692,0.00902207594493451,0.0142302650384583,"kidney loop of Henle ascending limb epithelial cell"
"Fras1",2.6182723,2.0100603,0.00912124646077289,0.0143785383286626,"kidney loop of Henle ascending limb epithelial cell"
"Zfp955a",2.6178582,1.0294164,0.00912990004343533,0.0143905501024302,"kidney loop of Henle ascending limb epithelial cell"
"Wdr48",2.6156325,0.73980886,0.00918873236876819,0.0144783637018248,"kidney loop of Henle ascending limb epithelial cell"
"Zfp654",2.6142445,0.979379,0.00922612215974365,0.0145306987878483,"kidney loop of Henle ascending limb epithelial cell"
"Atmin",2.6118703,0.9361995,0.00928928782851258,0.0146202573047737,"kidney loop of Henle ascending limb epithelial cell"
"Tspyl4",2.611468,1.1338582,0.00930046574959043,0.0146361953086195,"kidney loop of Henle ascending limb epithelial cell"
"Zscan21",2.6113365,1.0299785,0.00930415489587562,0.014640345914489,"kidney loop of Henle ascending limb epithelial cell"
"Rapgef3",2.6109998,0.56584024,0.00930985434007411,0.0146476584841966,"kidney loop of Henle ascending limb epithelial cell"
"Mrpl19",2.6109555,0.55798805,0.00931293076385034,0.0146508429385875,"kidney loop of Henle ascending limb epithelial cell"
"Rnf43",2.6109061,2.1993814,0.00931727642791306,0.0146560231811274,"kidney loop of Henle ascending limb epithelial cell"
"Letm2",2.6102092,1.1078931,0.00933394145684412,0.0146789199074477,"kidney loop of Henle ascending limb epithelial cell"
"Rbm34",2.6083734,0.577741,0.00938204432764968,0.0147512354964097,"kidney loop of Henle ascending limb epithelial cell"
"Vps13b",2.6057653,0.6954468,0.00945344456243691,0.0148618183798627,"kidney loop of Henle ascending limb epithelial cell"
"Ccdc92",2.6048038,1.4694934,0.00948118663543493,0.0149014130856868,"kidney loop of Henle ascending limb epithelial cell"
"Zbtb33",2.6045184,1.0191264,0.00948805189011496,0.0149079132628548,"kidney loop of Henle ascending limb epithelial cell"
"Camta1",2.6040547,0.51036924,0.00949926415830033,0.0149237395720233,"kidney loop of Henle ascending limb epithelial cell"
"Ccdc34",2.6038187,0.513249,0.00950545148041635,0.0149317750010016,"kidney loop of Henle ascending limb epithelial cell"
"Nf1",2.6018991,0.64634216,0.00955882815104939,0.0150122345093365,"kidney loop of Henle ascending limb epithelial cell"
"Plk1s1",2.599589,0.70132375,0.00962260880350819,0.0151004776410368,"kidney loop of Henle ascending limb epithelial cell"
"Whrn",2.5994043,1.1354215,0.00962890960192517,0.0151086621470244,"kidney loop of Henle ascending limb epithelial cell"
"Alg9",2.5980656,0.92285514,0.00966537661959936,0.0151641731005796,"kidney loop of Henle ascending limb epithelial cell"
"Ndor1",2.5973234,1.145413,0.00968677914212503,0.0151943270352138,"kidney loop of Henle ascending limb epithelial cell"
"2400009B08Rik",2.596915,1.5342956,0.00969940346041599,0.0152107013149094,"kidney loop of Henle ascending limb epithelial cell"
"Rars2",2.5944617,0.8817364,0.00976639724982096,0.0153140365076321,"kidney loop of Henle ascending limb epithelial cell"
"Plxna1",2.5937946,0.94656056,0.00978496331422809,0.0153414206889705,"kidney loop of Henle ascending limb epithelial cell"
"Sip1",2.592822,1.1473836,0.00981288728742539,0.015380004945761,"kidney loop of Henle ascending limb epithelial cell"
"Gtpbp1",2.592816,0.8797362,0.00981226001777156,0.015380004945761,"kidney loop of Henle ascending limb epithelial cell"
"Rom1",2.5927913,0.93946,0.00981286560182093,0.015380004945761,"kidney loop of Henle ascending limb epithelial cell"
"Cdkn2b",2.5905252,1.2915254,0.0098781655844376,0.0154805744794502,"kidney loop of Henle ascending limb epithelial cell"
"Atg13",2.5898445,0.7932065,0.0098964102287211,0.0155056754973581,"kidney loop of Henle ascending limb epithelial cell"
"Abhd10",2.5880022,0.8088212,0.00994798086700645,0.0155847222203012,"kidney loop of Henle ascending limb epithelial cell"
"Msto1",2.5874994,0.9324159,0.00996302526201893,0.0156065347893063,"kidney loop of Henle ascending limb epithelial cell"
"Atp7a",2.5867987,0.692413,0.00998166994460347,0.0156339814692647,"kidney loop of Henle ascending limb epithelial cell"
"Mbtps2",2.5848486,0.9655816,0.010038446149855,0.0157193710744804,"kidney loop of Henle ascending limb epithelial cell"
"Csnk2a2",2.584092,1.1607053,0.0100613420976969,0.0157534521810864,"kidney loop of Henle ascending limb epithelial cell"
"Ovca2",2.583902,1.757694,0.0100679210402044,0.0157619802969732,"kidney loop of Henle ascending limb epithelial cell"
"Ppp2r5d",2.5834832,0.82564634,0.0100782299304704,0.015776345312277,"kidney loop of Henle ascending limb epithelial cell"
"B930041F14Rik",2.5828445,1.7420179,0.0100981369913662,0.0158057302739834,"kidney loop of Henle ascending limb epithelial cell"
"Triap1",2.578758,0.54476607,0.0102140476884669,0.0159763772888931,"kidney loop of Henle ascending limb epithelial cell"
"Wdr83",2.577583,0.6503534,0.0102483398150612,0.016024614013868,"kidney loop of Henle ascending limb epithelial cell"
"Rtn4rl1",2.5768125,0.9061563,0.0102709031560731,0.0160544849355146,"kidney loop of Henle ascending limb epithelial cell"
"Zbtb39",2.5760858,1.540656,0.0102944104404466,0.0160882398940535,"kidney loop of Henle ascending limb epithelial cell"
"Zfp523",2.5760453,1.0748265,0.0102948093510688,0.0160882398940535,"kidney loop of Henle ascending limb epithelial cell"
"Slc46a1",2.5759387,1.4078739,0.0102987327319803,0.0160925646382195,"kidney loop of Henle ascending limb epithelial cell"
"2310047B19Rik",2.5727274,1.3781213,0.0103933278416254,0.0162367317790672,"kidney loop of Henle ascending limb epithelial cell"
"Dhx32",2.5715182,0.7122828,0.0104269067935801,0.0162873619247564,"kidney loop of Henle ascending limb epithelial cell"
"Morc4",2.5715077,1.4198098,0.0104293536125727,0.0162893561809296,"kidney loop of Henle ascending limb epithelial cell"
"Gcc2",2.5710688,0.55751276,0.0104399305818925,0.0163022180180062,"kidney loop of Henle ascending limb epithelial cell"
"Lenep",2.5696852,1.7819707,0.0104839568750413,0.016367294343103,"kidney loop of Henle ascending limb epithelial cell"
"Abcf3",2.5682054,0.69147825,0.0105263100586507,0.0164278881531924,"kidney loop of Henle ascending limb epithelial cell"
"Zrsr1",2.5636551,0.8563405,0.0106629623409602,0.0166318317925498,"kidney loop of Henle ascending limb epithelial cell"
"Fignl2",2.5613706,1.4737988,0.0107343571159831,0.016730070019212,"kidney loop of Henle ascending limb epithelial cell"
"Cebpa",2.5609035,0.5967492,0.010746026026288,0.0167463817655833,"kidney loop of Henle ascending limb epithelial cell"
"Fgd4",2.5546737,1.4558604,0.0109407643742118,0.017042226793488,"kidney loop of Henle ascending limb epithelial cell"
"Fgfr2",2.5492132,0.6704667,0.0111076993632779,0.0172983871614489,"kidney loop of Henle ascending limb epithelial cell"
"Elp3",2.5490553,0.7255054,0.0111137221019778,0.017305830579601,"kidney loop of Henle ascending limb epithelial cell"
"Gdap2",2.5474885,0.9713218,0.0111637154806079,0.0173797901146882,"kidney loop of Henle ascending limb epithelial cell"
"Fam120c",2.5435345,0.9156846,0.0112885198679724,0.0175642656848154,"kidney loop of Henle ascending limb epithelial cell"
"Ept1",2.5429273,0.96487993,0.0113085962538312,0.0175935369299937,"kidney loop of Henle ascending limb epithelial cell"
"Nkiras1",2.5426106,0.71306175,0.0113175992528763,0.0176036088490828,"kidney loop of Henle ascending limb epithelial cell"
"Sh3rf1",2.5403614,0.7563374,0.0113902080963651,0.0177066540379117,"kidney loop of Henle ascending limb epithelial cell"
"Actr6",2.539591,0.823831,0.0114145952623256,0.0177406029526443,"kidney loop of Henle ascending limb epithelial cell"
"Isoc1",2.5393903,0.7114412,0.0114211885376989,0.0177488686797618,"kidney loop of Henle ascending limb epithelial cell"
"Ash2l",2.5367525,0.6418112,0.0115064495643352,0.0178699456667188,"kidney loop of Henle ascending limb epithelial cell"
"Vps11",2.536399,0.7347248,0.0115179269587408,0.0178850758845364,"kidney loop of Henle ascending limb epithelial cell"
"Atg4b",2.5350072,0.5746642,0.0115623580675908,0.0179464423078974,"kidney loop of Henle ascending limb epithelial cell"
"Trmu",2.5349445,1.0351787,0.0115659340597365,0.0179497623239233,"kidney loop of Henle ascending limb epithelial cell"
"Casp3",2.534437,1.4043365,0.0115837701051547,0.0179754390406709,"kidney loop of Henle ascending limb epithelial cell"
"E130311K13Rik",2.5289087,1.0194148,0.0117636464142597,0.0182323658191674,"kidney loop of Henle ascending limb epithelial cell"
"Fxn",2.5289004,0.7083547,0.0117637461236809,0.0182323658191674,"kidney loop of Henle ascending limb epithelial cell"
"Mtx3",2.527396,1.4630046,0.0118149679981338,0.0183056393435749,"kidney loop of Henle ascending limb epithelial cell"
"Kifc2",2.527273,2.061944,0.011820551408027,0.0183122519642938,"kidney loop of Henle ascending limb epithelial cell"
"Ubr1",2.526761,0.6246947,0.011833512552469,0.0183302913366998,"kidney loop of Henle ascending limb epithelial cell"
"Tlk1",2.5243182,0.5860068,0.0119153049655146,0.0184528824591088,"kidney loop of Henle ascending limb epithelial cell"
"Paip2b",2.5241864,0.76595455,0.0119199620352316,0.0184580413228542,"kidney loop of Henle ascending limb epithelial cell"
"D19Ertd386e",2.5221725,0.8115322,0.0119877200250955,0.0185588356838694,"kidney loop of Henle ascending limb epithelial cell"
"Map3k3",2.5198395,0.92350805,0.0120672641912234,0.0186778279748744,"kidney loop of Henle ascending limb epithelial cell"
"Plekhh1",2.519727,1.8318304,0.0120736031935558,0.0186855619852685,"kidney loop of Henle ascending limb epithelial cell"
"Rprd1b",2.5181258,0.6451734,0.0121240069051238,0.0187510610072468,"kidney loop of Henle ascending limb epithelial cell"
"Cstf2t",2.516381,0.6912066,0.0121833782719729,0.0188386992029473,"kidney loop of Henle ascending limb epithelial cell"
"Atg16l2",2.5157511,0.6471095,0.0122041782935022,0.0188645753968292,"kidney loop of Henle ascending limb epithelial cell"
"Gtpbp3",2.5132399,0.95448345,0.012291667474171,0.0189913765713579,"kidney loop of Henle ascending limb epithelial cell"
"Sec23b",2.510358,0.51279837,0.0123894345192753,0.0191381844144287,"kidney loop of Henle ascending limb epithelial cell"
"Atl2",2.5096204,0.5263152,0.0124146647263599,0.0191750302513764,"kidney loop of Henle ascending limb epithelial cell"
"Cul9",2.5057523,1.27409,0.0125532015343941,0.0193782566600466,"kidney loop of Henle ascending limb epithelial cell"
"Acer3",2.505369,0.67883664,0.0125649337673652,0.0193942169836446,"kidney loop of Henle ascending limb epithelial cell"
"Cnst",2.5047345,0.9439646,0.0125871813849883,0.0194242492030176,"kidney loop of Henle ascending limb epithelial cell"
"Hsd11b2",2.503692,1.6388261,0.0126209200119607,0.01947415511932,"kidney loop of Henle ascending limb epithelial cell"
"Cuedc1",2.5024638,0.5837399,0.0126658824908822,0.0195392010367433,"kidney loop of Henle ascending limb epithelial cell"
"Cryl1",2.502361,0.6045962,0.0126688943660179,0.0195416818248571,"kidney loop of Henle ascending limb epithelial cell"
"Hs3st3b1",2.5017757,0.91345686,0.0126916124363611,0.0195723869199715,"kidney loop of Henle ascending limb epithelial cell"
"Smpd4",2.5012805,1.1436541,0.0127101829448155,0.0195961736478694,"kidney loop of Henle ascending limb epithelial cell"
"Limk2",2.5012178,0.76187444,0.0127112598261806,0.0195961736478694,"kidney loop of Henle ascending limb epithelial cell"
"Atp6v0d2",2.4994767,2.5400417,0.0127757258171535,0.0196933760492298,"kidney loop of Henle ascending limb epithelial cell"
"Tfcp2",2.4992743,1.1512067,0.0127809420663334,0.0196992354412563,"kidney loop of Henle ascending limb epithelial cell"
"Enox",2.4978182,1.7530388,0.0128348327051618,0.0197757283993976,"kidney loop of Henle ascending limb epithelial cell"
"Golph3l",2.4961684,0.7662801,0.0128912679405882,0.0198604848385267,"kidney loop of Henle ascending limb epithelial cell"
"Poglut1",2.4916985,0.68067384,0.0130517961081619,0.0201033473801418,"kidney loop of Henle ascending limb epithelial cell"
"4933411K20Rik",2.4862728,0.7379438,0.0132498950087588,0.0203926797586437,"kidney loop of Henle ascending limb epithelial cell"
"Exoc6b",2.4861827,0.922711,0.0132542084164023,0.0203970633832342,"kidney loop of Henle ascending limb epithelial cell"
"Tatdn3",2.4859288,1.1871103,0.0132644837650847,0.0204106199285668,"kidney loop of Henle ascending limb epithelial cell"
"Ppp1r13b",2.4828057,0.6818654,0.0133771013157453,0.0205816343298508,"kidney loop of Henle ascending limb epithelial cell"
"Stambp",2.47947,0.7761422,0.0135025482286191,0.0207677575837594,"kidney loop of Henle ascending limb epithelial cell"
"Map3k10",2.4765284,1.0023825,0.01361365053549,0.0209270791855738,"kidney loop of Henle ascending limb epithelial cell"
"Nit1",2.4754753,0.6675085,0.0136522697326477,0.0209841279615976,"kidney loop of Henle ascending limb epithelial cell"
"Kdm3b",2.474327,0.62254035,0.0136953915633978,0.0210457606749156,"kidney loop of Henle ascending limb epithelial cell"
"Golga1",2.4730537,0.8467324,0.0137433709159227,0.0211101695377424,"kidney loop of Henle ascending limb epithelial cell"
"Tarbp2",2.4716694,0.63915056,0.0137963967313002,0.0211869430663464,"kidney loop of Henle ascending limb epithelial cell"
"Pipox",2.4680986,1.0733882,0.0139333206804906,0.0213901364350584,"kidney loop of Henle ascending limb epithelial cell"
"Traf3ip1",2.4642334,1.0302664,0.0140828145912955,0.0216172523900568,"kidney loop of Henle ascending limb epithelial cell"
"Gm7120",2.4629061,0.9946376,0.01413483073702,0.021689922695112,"kidney loop of Henle ascending limb epithelial cell"
"Tmem177",2.4619803,1.2324945,0.0141714025110136,0.0217412491024708,"kidney loop of Henle ascending limb epithelial cell"
"Zfp874b",2.4617255,1.1709404,0.0141810730891225,0.0217536879860798,"kidney loop of Henle ascending limb epithelial cell"
"Macc1",2.4615564,2.2862468,0.0141906221509144,0.0217659377438166,"kidney loop of Henle ascending limb epithelial cell"
"Elac1",2.4582562,1.1532608,0.0143173890345565,0.0219526572818487,"kidney loop of Henle ascending limb epithelial cell"
"Kctd2",2.455042,0.7373694,0.0144429442488201,0.022131010114235,"kidney loop of Henle ascending limb epithelial cell"
"Scaper",2.4550254,0.6102673,0.0144424979726466,0.022131010114235,"kidney loop of Henle ascending limb epithelial cell"
"Rapgef1",2.4535482,0.5839969,0.0145011991098151,0.0222153838238952,"kidney loop of Henle ascending limb epithelial cell"
"Spg11",2.4525347,1.0536091,0.0145437530024811,0.0222781234097204,"kidney loop of Henle ascending limb epithelial cell"
"Srprb",2.451041,0.52067757,0.0146018607484933,0.0223597517852574,"kidney loop of Henle ascending limb epithelial cell"
"Zmym3",2.4508085,0.8666033,0.0146119101005573,0.0223726793345642,"kidney loop of Henle ascending limb epithelial cell"
"Exoc8",2.4490545,0.78770745,0.0146816367298035,0.0224769674382046,"kidney loop of Henle ascending limb epithelial cell"
"Usp45",2.446886,0.8699982,0.0147698192990334,0.0226045134632634,"kidney loop of Henle ascending limb epithelial cell"
"1110014N23Rik",2.4461136,0.6853762,0.0148011786352112,0.0226500173442646,"kidney loop of Henle ascending limb epithelial cell"
"Suv420h2",2.4427388,0.78451496,0.0149385728250164,0.0228426924755112,"kidney loop of Henle ascending limb epithelial cell"
"Rtkn",2.4426682,0.8748692,0.0149414007589736,0.0228445074097388,"kidney loop of Henle ascending limb epithelial cell"
"Uty",2.44004,1.4888477,0.0150509471620981,0.0230069436086053,"kidney loop of Henle ascending limb epithelial cell"
"Dcun1d2",2.4372845,1.0068095,0.0151632309902078,0.0231633203790939,"kidney loop of Henle ascending limb epithelial cell"
"Tmem67",2.4365158,1.4134085,0.0151967700947483,0.023209460942292,"kidney loop of Henle ascending limb epithelial cell"
"Snx19",2.4364872,0.9241183,0.0151959926043688,0.023209460942292,"kidney loop of Henle ascending limb epithelial cell"
"2210417K05Rik",2.4362457,1.5426995,0.0152079496971459,0.0232239872459378,"kidney loop of Henle ascending limb epithelial cell"
"Ift80",2.4351091,0.8439455,0.0152525224722474,0.0232843914174971,"kidney loop of Henle ascending limb epithelial cell"
"Ttf2",2.4327521,1.2949167,0.0153533429770955,0.0234254589636285,"kidney loop of Henle ascending limb epithelial cell"
"Zfp251",2.4327514,1.4406376,0.0153532918269256,0.0234254589636285,"kidney loop of Henle ascending limb epithelial cell"
"Bcap29",2.4325528,0.5806316,0.0153590736213771,0.0234316343981579,"kidney loop of Henle ascending limb epithelial cell"
"Wdr59",2.4282086,1.2244201,0.0155435832716553,0.0237027300607639,"kidney loop of Henle ascending limb epithelial cell"
"Acp2",2.4264925,0.70538104,0.0156147049084778,0.0238059694481348,"kidney loop of Henle ascending limb epithelial cell"
