"names","scores","logfoldchanges","pvals","pvals_adj","group"
"PDXDC1",5.979283,2.3918433,4.53689891048011e-09,1.4163593358795e-08,"mesothelial cell"
"ZDHHC5",5.9784846,1.911147,4.55694472334158e-09,1.42233552538653e-08,"mesothelial cell"
"TBC1D20",5.9783573,1.6937792,4.55853729455074e-09,1.42269167604991e-08,"mesothelial cell"
"CLNS1A",5.977546,2.6309333,4.58263223030032e-09,1.43006991130566e-08,"mesothelial cell"
"METTL21A",5.9766874,2.176392,4.6039495640797e-09,1.43657998429974e-08,"mesothelial cell"
"BCO2",5.9762535,2.46076,4.61514630036575e-09,1.43993112959921e-08,"mesothelial cell"
"LOC105863470",5.973239,4.3276544,4.69996992673848e-09,1.46610585507972e-08,"mesothelial cell"
"ZNF792",5.972529,2.2696235,4.71467423872264e-09,1.47054712520206e-08,"mesothelial cell"
"CFAP53",5.9719586,2.4768999,4.73002966440597e-09,1.47512881587298e-08,"mesothelial cell"
"PPP4R3A",5.971744,1.2846162,4.73029977326497e-09,1.47512881587298e-08,"mesothelial cell"
"CLMP",5.9713044,2.7622695,4.74625988775662e-09,1.47995945376866e-08,"mesothelial cell"
"ZNF770",5.968514,2.1084726,4.82287706156221e-09,1.50355232346654e-08,"mesothelial cell"
"CPNE2",5.9683313,1.4015971,4.82245918731026e-09,1.50355232346654e-08,"mesothelial cell"
"TSC22D4",5.9664865,0.95176107,4.86865822483908e-09,1.51767463401716e-08,"mesothelial cell"
"LOC105871556",5.966385,3.927239,4.88591205291084e-09,1.52290239267156e-08,"mesothelial cell"
"POU5F1",5.9663463,6.442248,4.88861648832433e-09,1.52359462839378e-08,"mesothelial cell"
"SLIT2",5.9661107,2.749231,4.89021427684749e-09,1.52394186182561e-08,"mesothelial cell"
"GOSR2",5.963456,1.45301,4.95907059659366e-09,1.54509399216918e-08,"mesothelial cell"
"PRADC1",5.962397,1.8459665,4.99131433225735e-09,1.55498638812633e-08,"mesothelial cell"
"CPE",5.962197,2.6404786,4.99805713125327e-09,1.55693309094077e-08,"mesothelial cell"
"GPHN",5.962152,2.6615107,5.00126050506093e-09,1.5577769598059e-08,"mesothelial cell"
"ZMYND19",5.9611797,2.4655302,5.02929042159588e-09,1.56619798274426e-08,"mesothelial cell"
"PDCL",5.9610558,2.4626954,5.03346630541538e-09,1.56734351039958e-08,"mesothelial cell"
"LOC105884066",5.9610553,3.5294867,5.03525969238198e-09,1.56774701232474e-08,"mesothelial cell"
"TEP1",5.960622,2.0247202,5.04356461731527e-09,1.57017762599533e-08,"mesothelial cell"
"LOC105880750",5.9596095,6.169128,5.07910047536536e-09,1.58092835007693e-08,"mesothelial cell"
"ARRB1",5.959539,2.2190742,5.07547397321781e-09,1.57995563546848e-08,"mesothelial cell"
"LOC105865283",5.9585457,4.1162734,5.10825381838003e-09,1.58968858827987e-08,"mesothelial cell"
"DAPK1",5.958229,1.7526879,5.10746085439516e-09,1.58959881530163e-08,"mesothelial cell"
"LDLRAP1",5.9580135,1.6191816,5.11454259993181e-09,1.59148847305206e-08,"mesothelial cell"
"ZDHHC9",5.957771,2.3599522,5.12607352566594e-09,1.59491903545184e-08,"mesothelial cell"
"ZDHHC1",5.955633,2.540386,5.18990213260896e-09,1.61414101565863e-08,"mesothelial cell"
"ESRP2",5.9556127,2.6474147,5.1877164163802e-09,1.61362049914831e-08,"mesothelial cell"
"GPR63",5.953802,3.7241533,5.24713107838411e-09,1.63049164841031e-08,"mesothelial cell"
"NADK2",5.952942,2.1288366,5.26705105912203e-09,1.63652018362958e-08,"mesothelial cell"
"LOC105872822",5.9523096,3.9872642,5.29218975356001e-09,1.64416887147429e-08,"mesothelial cell"
"KIZ",5.9519114,3.0123627,5.30230861024563e-09,1.64715017253504e-08,"mesothelial cell"
"LOC105855353",5.9502597,3.980257,5.35400169417176e-09,1.6628806247576e-08,"mesothelial cell"
"ZNF23",5.9502263,2.4614575,5.35116615422654e-09,1.6621637850308e-08,"mesothelial cell"
"MKL1",5.9488,1.2147486,5.3850023192457e-09,1.67234415609218e-08,"mesothelial cell"
"NEDD4",5.9487395,2.9015126,5.39920144334244e-09,1.67658853137161e-08,"mesothelial cell"
"SEPT2",5.9483666,1.7812535,5.40411837127409e-09,1.67778466608016e-08,"mesothelial cell"
"LOC105859854",5.948128,2.5190248,5.41520156269866e-09,1.68105996097608e-08,"mesothelial cell"
"LOC109730331",5.9480305,1.2274393,5.40302044689171e-09,1.67760909796128e-08,"mesothelial cell"
"MAB21L2",5.946308,9.21391,5.4773159487606e-09,1.70017484217809e-08,"mesothelial cell"
"WDR73",5.9451795,2.3476975,5.50634239791615e-09,1.7058238385207e-08,"mesothelial cell"
"ORC2",5.94455,1.5441861,5.52205270363675e-09,1.71052259770832e-08,"mesothelial cell"
"LIMD1",5.9421163,1.8416919,5.59983132883908e-09,1.7344449556708e-08,"mesothelial cell"
"LOC105881082",5.941841,1.9058278,5.61019220340701e-09,1.73748325277326e-08,"mesothelial cell"
"IQCC",5.9408937,1.7811749,5.63760595048698e-09,1.74580172868692e-08,"mesothelial cell"
"LOC105856399",5.9407563,1.9302567,5.64373973873731e-09,1.74739307378024e-08,"mesothelial cell"
"CDPF1",5.9407034,1.8227799,5.643853918519e-09,1.74739307378024e-08,"mesothelial cell"
"ZNF263",5.939269,1.4302075,5.6865290489447e-09,1.76025978782983e-08,"mesothelial cell"
"DNAJB1",5.939178,1.6291546,5.68314999989617e-09,1.75938665107809e-08,"mesothelial cell"
"LOC105868952",5.938649,2.2154486,5.71329011455251e-09,1.76836992357009e-08,"mesothelial cell"
"LOC105865869",5.938235,1.9234195,5.72613743222008e-09,1.77199827491478e-08,"mesothelial cell"
"LOC105877493",5.9380803,1.99507,5.7279377622396e-09,1.77238133114414e-08,"mesothelial cell"
"LOC109730841",5.937032,3.3339374,5.76898891209896e-09,1.78490840172158e-08,"mesothelial cell"
"ETFDH",5.9366846,1.6630154,5.77045196040387e-09,1.78518577143216e-08,"mesothelial cell"
"LOC105855931",5.9366817,1.74791,5.77308924387468e-09,1.78582632029499e-08,"mesothelial cell"
"ADAR",5.936222,1.8914253,5.79081494886193e-09,1.79113368237647e-08,"mesothelial cell"
"LOC105870296",5.9352922,3.9298792,5.82738265246779e-09,1.80226737334715e-08,"mesothelial cell"
"LOC105863920",5.934805,4.29513,5.84413401216889e-09,1.80727076837206e-08,"mesothelial cell"
"LOC105880129",5.9340878,4.8835883,5.86830670000279e-09,1.8145679667359e-08,"mesothelial cell"
"LOC105872922",5.9338255,4.120219,5.87622785998984e-09,1.81683901128859e-08,"mesothelial cell"
"DUS2",5.929871,2.429179,6.00428609298734e-09,1.85588631061348e-08,"mesothelial cell"
"USP40",5.9297414,1.774027,6.00422373088378e-09,1.85588631061348e-08,"mesothelial cell"
"SRGAP2",5.929635,1.679069,6.00955033069684e-09,1.85733125424156e-08,"mesothelial cell"
"MDN1",5.929261,2.2327263,6.02442394714882e-09,1.86174552913605e-08,"mesothelial cell"
"LOC105855290",5.9290915,4.9948773,6.03664212011096e-09,1.86515548698349e-08,"mesothelial cell"
"LAGE3",5.928821,1.4373982,6.03243400828769e-09,1.86403808146648e-08,"mesothelial cell"
"LOC105882099",5.928476,2.4665918,6.04979848489656e-09,1.86903716502212e-08,"mesothelial cell"
"PANK2",5.928088,1.4182532,6.06128580058201e-09,1.8724024930445e-08,"mesothelial cell"
"ZCCHC8",5.9277596,1.8998475,6.07391647592022e-09,1.87612032388756e-08,"mesothelial cell"
"ARL9",5.9273405,2.548814,6.09142319784878e-09,1.88066992922171e-08,"mesothelial cell"
"ERP29",5.926267,0.8638919,6.10158808467374e-09,1.88337518573653e-08,"mesothelial cell"
"SDR42E1",5.9250956,1.4374739,6.15949731459744e-09,1.90087757968316e-08,"mesothelial cell"
"ANTXR2",5.924785,1.5534658,6.17552355436598e-09,1.90563678067298e-08,"mesothelial cell"
"AK8",5.9239187,4.076086,6.21443120926642e-09,1.91726733548199e-08,"mesothelial cell"
"SFI1",5.923739,2.0023506,6.21344270262167e-09,1.917150079484e-08,"mesothelial cell"
"STK26",5.922555,1.4635534,6.25151759339146e-09,1.92852034315813e-08,"mesothelial cell"
"GPKOW",5.921969,2.0998425,6.27774980850939e-09,1.9364230907129e-08,"mesothelial cell"
"FAS",5.9216814,1.6455858,6.28316621351724e-09,1.93790411336839e-08,"mesothelial cell"
"ICK",5.921406,2.2794764,6.29793822726199e-09,1.94227009496719e-08,"mesothelial cell"
"LOC105874669",5.9187117,4.9267364,6.40114333815219e-09,1.97390512274259e-08,"mesothelial cell"
"IWS1",5.918203,1.3807939,6.40753691497219e-09,1.97568334136274e-08,"mesothelial cell"
"KCNK4",5.9180493,5.7850943,6.42567612513737e-09,1.98100822483645e-08,"mesothelial cell"
"TSPYL5",5.9179626,3.4011576,6.42606400268284e-09,1.98100822483645e-08,"mesothelial cell"
"LOC105882998",5.917472,3.7751424,6.44432402548175e-09,1.98644302209846e-08,"mesothelial cell"
"LOC105878849",5.915023,1.8183142,6.52615864699125e-09,2.01127477316165e-08,"mesothelial cell"
"ZSCAN21",5.914629,2.3017783,6.54344200865691e-09,2.01640405135228e-08,"mesothelial cell"
"FOXO4",5.913993,2.0681813,6.5664310471007e-09,2.02309255757403e-08,"mesothelial cell"
"AGO1",5.9138346,1.9800075,6.57231956084818e-09,2.02470880956947e-08,"mesothelial cell"
"INTS13",5.9122505,1.768716,6.62858346021089e-09,2.04184217663295e-08,"mesothelial cell"
"LOC105871707",5.9116073,4.4935346,6.66234697644076e-09,2.05204194409259e-08,"mesothelial cell"
"PAXIP1",5.9108443,1.9613224,6.68310408338129e-09,2.05803290229927e-08,"mesothelial cell"
"AGL",5.9107413,1.5215998,6.68211061500511e-09,2.05792809469452e-08,"mesothelial cell"
"TMEM255A",5.9098268,3.9760342,6.72941829410531e-09,2.07189018007587e-08,"mesothelial cell"
"NUMB",5.9090357,1.2229106,6.74319166145577e-09,2.0757251471357e-08,"mesothelial cell"
"SMCO3",5.9076595,5.924017,6.81340890950917e-09,2.09713491579295e-08,"mesothelial cell"
"ASAH1",5.907362,1.0218108,6.73075737194918e-09,2.07209999054955e-08,"mesothelial cell"
"PRNP",5.904974,1.3822641,6.88653143335998e-09,2.11943464479136e-08,"mesothelial cell"
"PCDH18",5.9047346,3.3430758,6.92244594615172e-09,2.12976221110347e-08,"mesothelial cell"
"TMEM52",5.9046674,2.2564127,6.90339871221018e-09,2.12441830279354e-08,"mesothelial cell"
"ZNF384",5.9046273,2.1534715,6.922791763027e-09,2.12976221110347e-08,"mesothelial cell"
"DNAJC5",5.904437,1.0368015,6.9148862127185e-09,2.12774560231003e-08,"mesothelial cell"
"TBC1D4",5.9043145,2.7379267,6.93653857701601e-09,2.13357471713391e-08,"mesothelial cell"
"LOC105874830",5.9042587,2.4460711,6.93843331283456e-09,2.13394919720941e-08,"mesothelial cell"
"IPP",5.90237,2.3792627,7.01237121440327e-09,2.15647867064838e-08,"mesothelial cell"
"YBEY",5.902061,1.7585667,7.02049209986388e-09,2.15876535156252e-08,"mesothelial cell"
"RUFY2",5.9016833,2.3375547,7.03852447370262e-09,2.16409902070546e-08,"mesothelial cell"
"XPOT",5.9006686,1.5774769,7.07083806336468e-09,2.17382219278522e-08,"mesothelial cell"
"ACSL3",5.8991055,1.1300964,7.12796603275093e-09,2.19117152903365e-08,"mesothelial cell"
"ZUFSP",5.8987722,1.8334352,7.15275109696255e-09,2.1985760834474e-08,"mesothelial cell"
"BORCS7",5.898082,2.872196,7.18627243587612e-09,2.20866424289915e-08,"mesothelial cell"
"CKAP4",5.8958435,1.1729997,7.26071816554431e-09,2.23132711087619e-08,"mesothelial cell"
"MYRIP",5.8935256,3.0979085,7.37052573895897e-09,2.26463086795571e-08,"mesothelial cell"
"PIP5K1A",5.893429,1.5425712,7.36873117314076e-09,2.26430027827669e-08,"mesothelial cell"
"KIF13A",5.8932605,2.8833725,7.38412944996639e-09,2.26858945825849e-08,"mesothelial cell"
"LOC105875524",5.8928847,3.7607849,7.40221261784852e-09,2.27370167065499e-08,"mesothelial cell"
"ARFIP2",5.892853,1.704982,7.3906719149769e-09,2.27037809660727e-08,"mesothelial cell"
"LOC109730774",5.8894205,3.7092257,7.54650168321148e-09,2.31734452330485e-08,"mesothelial cell"
"FIG4",5.8880844,2.3359952,7.59854500385643e-09,2.33287103699223e-08,"mesothelial cell"
"SUSD4",5.8877244,4.2495294,7.62007547271893e-09,2.33925329374416e-08,"mesothelial cell"
"LRRC26",5.8869033,3.3090217,7.65396603413916e-09,2.34942830754691e-08,"mesothelial cell"
"PRR12",5.8862324,2.2062128,7.67817995712237e-09,2.35663132932952e-08,"mesothelial cell"
"SAMD10",5.8844285,4.419756,7.76305611813355e-09,2.38175399441353e-08,"mesothelial cell"
"RMDN2",5.8844047,3.395479,7.76165521662133e-09,2.38155608355752e-08,"mesothelial cell"
"LOC105861045",5.883788,2.6061509,7.78503173236838e-09,2.38826370222174e-08,"mesothelial cell"
"LOC105877368",5.8835826,3.6783195,7.79860186771833e-09,2.392193791374e-08,"mesothelial cell"
"KLHDC10",5.8809075,1.5756998,7.90618725622069e-09,2.42495915756116e-08,"mesothelial cell"
"MRPL54",5.87939,1.2909567,7.96909709501094e-09,2.44401674485789e-08,"mesothelial cell"
"CHD1",5.8789473,1.0706981,7.98360435645773e-09,2.4482276366679e-08,"mesothelial cell"
"LOC105870346",5.8786607,4.793431,8.01937491317152e-09,2.45847912180504e-08,"mesothelial cell"
"RRN3",5.8785377,1.9015305,8.01478440170261e-09,2.45731090506225e-08,"mesothelial cell"
"ZFYVE27",5.8785343,1.4930677,8.00756671752838e-09,2.455336898624e-08,"mesothelial cell"
"LOC109730105",5.8783693,2.026855,8.02373875908219e-09,2.45957762972975e-08,"mesothelial cell"
"IPO13",5.877943,1.9527932,8.039746110055e-09,2.46424474884945e-08,"mesothelial cell"
"DUSP16",5.874689,1.7415366,8.18291768909617e-09,2.50788399441427e-08,"mesothelial cell"
"LOC105856315",5.8741093,2.6074018,8.22143295627856e-09,2.51944301711127e-08,"mesothelial cell"
"MTRR",5.87333,2.2647505,8.25407406314226e-09,2.52919984105368e-08,"mesothelial cell"
"IDE",5.872724,1.6215614,8.27595406478751e-09,2.5356576879365e-08,"mesothelial cell"
"PRMT6",5.8717155,1.7995527,8.32383169199016e-09,2.55007887975613e-08,"mesothelial cell"
"MAP3K20",5.870498,2.832503,8.390245385431e-09,2.5701754019983e-08,"mesothelial cell"
"LOC105873921",5.8696146,1.4136543,8.41769305349287e-09,2.57808213863246e-08,"mesothelial cell"
"ZMYM6",5.8695426,2.7725255,8.43485354927385e-09,2.58308679642404e-08,"mesothelial cell"
"LOC105883807",5.8688755,3.493835,8.46964958617896e-09,2.59349065899818e-08,"mesothelial cell"
"JOSD2",5.8675256,0.91371816,8.48879886021084e-09,2.59910177131847e-08,"mesothelial cell"
"FBXL7",5.8673635,3.5603464,8.54120697873789e-09,2.61489400207008e-08,"mesothelial cell"
"PPRC1",5.8646903,2.0957804,8.66218542138041e-09,2.65141636334054e-08,"mesothelial cell"
"LOC105871702",5.8629727,5.112842,8.75765043738552e-09,2.67881572305194e-08,"mesothelial cell"
"FOXK2",5.8623743,1.744129,8.7717562632627e-09,2.68287000678649e-08,"mesothelial cell"
"XRCC5",5.861989,1.7758682,8.7907600982786e-09,2.68816051957162e-08,"mesothelial cell"
"LOC105883673",5.861937,2.8934724,8.80196560989763e-09,2.69132590395211e-08,"mesothelial cell"
"ZNF3",5.860734,2.584806,8.86036389735541e-09,2.70891913489008e-08,"mesothelial cell"
"VGLL2",5.8588715,11.890905,8.96159387579046e-09,2.73960280811373e-08,"mesothelial cell"
"ELF4",5.8567023,1.8171966,9.06052428906208e-09,2.76957760791673e-08,"mesothelial cell"
"MED18",5.854816,1.6693832,9.15187651353621e-09,2.79723035275015e-08,"mesothelial cell"
"LOC105875649",5.854203,4.788873,9.19704371382003e-09,2.80369243787495e-08,"mesothelial cell"
"LOC105864019",5.8537836,2.0982432,9.20632007325592e-09,2.80624880708349e-08,"mesothelial cell"
"ZNF326",5.8536243,1.8441348,9.2177688124767e-09,2.8094667973721e-08,"mesothelial cell"
"NSF",5.852609,1.7219886,9.26753128617362e-09,2.8243606083378e-08,"mesothelial cell"
"LOC105884429",5.851661,3.8309681,9.32685269288932e-09,2.84216442456721e-08,"mesothelial cell"
"MAST4",5.851368,2.333551,9.33383900584081e-09,2.8437433111104e-08,"mesothelial cell"
"ARIH1",5.8513546,1.6046851,9.33140938154826e-09,2.84327800215844e-08,"mesothelial cell"
"AAGAB",5.850149,2.0612245,9.39807831363927e-09,2.86276150023646e-08,"mesothelial cell"
"TRUB1",5.8483973,3.2826848,9.49716947180979e-09,2.89238655410066e-08,"mesothelial cell"
"LLGL2",5.84804,1.7524179,9.48527922555039e-09,2.8890445927295e-08,"mesothelial cell"
"DHX33",5.846954,2.293726,9.57026344883388e-09,2.91408418060791e-08,"mesothelial cell"
"HOXD8",5.8463945,2.355479,9.58685255777446e-09,2.91885338914789e-08,"mesothelial cell"
"UNC119B",5.8456154,2.2379398,9.63858228388314e-09,2.93403622048955e-08,"mesothelial cell"
"TRAF4",5.8451824,1.5689535,9.63807824578916e-09,2.93403622048955e-08,"mesothelial cell"
"BEX5",5.8433366,1.9261779,9.74742618026256e-09,2.96688225960098e-08,"mesothelial cell"
"SARS2",5.8402042,2.024291,9.93263215344758e-09,3.02267052852019e-08,"mesothelial cell"
"TRMT1",5.839137,2.4830544,9.99771611097507e-09,3.04218287726426e-08,"mesothelial cell"
"WDR77",5.8390336,2.3104494,1.00016919951598e-08,3.04309881301168e-08,"mesothelial cell"
"SOCS4",5.8384266,1.6119294,1.00264683304602e-08,3.05034267282487e-08,"mesothelial cell"
"ARPP19",5.8380947,1.1361884,1.0040919914135e-08,3.05444434808341e-08,"mesothelial cell"
"GEMIN4",5.8378983,2.678542,1.00673961022392e-08,3.06220275881317e-08,"mesothelial cell"
"PPOX",5.8369646,1.4275026,1.01059235203537e-08,3.07184588272067e-08,"mesothelial cell"
"SGCB",5.835855,3.0923443,1.01858231932818e-08,3.09583392492636e-08,"mesothelial cell"
"LOC105858588",5.835586,3.4393508,1.02016407936695e-08,3.10034239745111e-08,"mesothelial cell"
"LOC105871236",5.833649,4.294795,1.03147892595878e-08,3.13382214618023e-08,"mesothelial cell"
"RALB",5.8332477,1.2002251,1.0311906282128e-08,3.13324836107591e-08,"mesothelial cell"
"LOC105872012",5.832767,2.2693186,1.02623950181968e-08,3.11850520424692e-08,"mesothelial cell"
"TAF1D",5.832356,1.1823124,1.03681597750264e-08,3.14942973441924e-08,"mesothelial cell"
"LOC105856478",5.831404,2.5111744,1.04364169029343e-08,3.16985791589125e-08,"mesothelial cell"
"HABP4",5.8310413,2.0982318,1.04543640603018e-08,3.17500296073302e-08,"mesothelial cell"
"NEXN",5.8301897,2.5119438,1.05021402705762e-08,3.18920526007697e-08,"mesothelial cell"
"CHRNA3",5.8296986,3.1197615,1.05402429569082e-08,3.20046752750524e-08,"mesothelial cell"
"TAF8",5.829385,1.9777201,1.05553866633916e-08,3.20475697029104e-08,"mesothelial cell"
"OXR1",5.8289204,1.3781794,1.05703199259814e-08,3.20898169908226e-08,"mesothelial cell"
"ENKD1",5.8286815,2.6416569,1.05978135531164e-08,3.21701837423069e-08,"mesothelial cell"
"FN1",5.8286486,4.532131,1.06083996981335e-08,3.21992164616596e-08,"mesothelial cell"
"LOC105874739",5.8263435,2.4334223,1.07352835919944e-08,3.25749278409237e-08,"mesothelial cell"
"VPS45",5.8261137,1.9725955,1.0745503605979e-08,3.26027995301679e-08,"mesothelial cell"
"TOMM40",5.8260884,1.0944587,1.07147674164214e-08,3.2515805309065e-08,"mesothelial cell"
"C1GALT1C1",5.8239613,2.2661762,1.08762593963828e-08,3.29931700510855e-08,"mesothelial cell"
"PIP4K2C",5.822945,1.8231075,1.09346608048706e-08,3.31639452594733e-08,"mesothelial cell"
"BRAF",5.8227587,1.49826,1.0943121871156e-08,3.31864126119591e-08,"mesothelial cell"
"TRAK2",5.822712,1.0595764,1.09006904623895e-08,3.30640985540459e-08,"mesothelial cell"
"GLMN",5.8218603,2.269745,1.10064623356002e-08,3.33752883969229e-08,"mesothelial cell"
"PPP1R13B",5.821665,2.2749903,1.10165000302251e-08,3.34025114946463e-08,"mesothelial cell"
"NIT2",5.8196263,1.9701083,1.11393573855276e-08,3.37717706014231e-08,"mesothelial cell"
"PITHD1",5.817348,0.98157835,1.12511078048096e-08,3.41072884184862e-08,"mesothelial cell"
"LOC105879442",5.8159184,4.841093,1.13868116100006e-08,3.45120283781752e-08,"mesothelial cell"
"TOGARAM1",5.814226,2.0106895,1.14821296862029e-08,3.47908860739079e-08,"mesothelial cell"
"RNF115",5.813505,1.3093212,1.15223827062012e-08,3.49094958355473e-08,"mesothelial cell"
"LOC105870047",5.8132625,2.236174,1.15438796730874e-08,3.49712628227394e-08,"mesothelial cell"
"KPNA5",5.812715,2.0663428,1.15770507832574e-08,3.50683804200784e-08,"mesothelial cell"
"TMX1",5.812173,0.92429817,1.15896088075489e-08,3.51030456519331e-08,"mesothelial cell"
"LOC105858368",5.808289,2.5788357,1.18706160485541e-08,3.59437006492598e-08,"mesothelial cell"
"HAUS5",5.808154,1.7871661,1.18717221319892e-08,3.59437006492598e-08,"mesothelial cell"
"LOC109730299",5.808031,6.066453,1.18986398557859e-08,3.60217374342771e-08,"mesothelial cell"
"RCE1",5.8055453,1.5497423,1.20349348229712e-08,3.64308541970409e-08,"mesothelial cell"
"PDK1",5.8054585,2.8405478,1.20597288608932e-08,3.64997265590806e-08,"mesothelial cell"
"LOC105879447",5.8049192,5.0297904,1.21051651713056e-08,3.66328898754003e-08,"mesothelial cell"
"PRPF3",5.8019814,1.7777609,1.22882254398166e-08,3.71832992781314e-08,"mesothelial cell"
"MIER3",5.8004107,1.8487799,1.23984306750975e-08,3.75131699771121e-08,"mesothelial cell"
"MTOR",5.7982054,1.849674,1.25464963448118e-08,3.79393045420993e-08,"mesothelial cell"
"AQP8",5.796355,2.591748,1.2633702070839e-08,3.81993396555096e-08,"mesothelial cell"
"FUZ",5.79434,2.20696,1.28236323023053e-08,3.87661738667693e-08,"mesothelial cell"
"DGKI",5.793666,6.0557313,1.28865503475759e-08,3.89526395723111e-08,"mesothelial cell"
"NMRK1",5.7925487,1.0531172,1.29190530219182e-08,3.90471406875417e-08,"mesothelial cell"
"RSPRY1",5.792286,1.9025615,1.29714140848202e-08,3.92016388258775e-08,"mesothelial cell"
"EED",5.791131,1.696388,1.30473069719066e-08,3.94272173566515e-08,"mesothelial cell"
"TARS2",5.789458,2.3802485,1.3178447071413e-08,3.98196863035243e-08,"mesothelial cell"
"PMS1",5.789203,1.8757917,1.31904440812578e-08,3.98521145417922e-08,"mesothelial cell"
"MBD2",5.788101,1.1217378,1.32561457855511e-08,4.00467782892549e-08,"mesothelial cell"
"CASP3",5.7879553,1.7275361,1.32777148193492e-08,4.01080928235906e-08,"mesothelial cell"
"IGSF3",5.7874827,2.2137992,1.33101199617958e-08,4.02021251798528e-08,"mesothelial cell"
"SBNO1",5.7844844,1.2686158,1.35300101467146e-08,4.0862368418751e-08,"mesothelial cell"
"LGI4",5.783022,4.9449105,1.36689092797173e-08,4.12779051652878e-08,"mesothelial cell"
"TTC27",5.7814207,2.5473523,1.37807487102668e-08,4.16036442928445e-08,"mesothelial cell"
"LGI2",5.7813554,5.876616,1.3796086595823e-08,4.16420052253845e-08,"mesothelial cell"
"TBC1D12",5.7812476,1.7146877,1.37820571623571e-08,4.16036442928445e-08,"mesothelial cell"
"LOC105876867",5.781168,2.8011224,1.38008669478606e-08,4.16524441245345e-08,"mesothelial cell"
"MOGS",5.7789745,1.8698264,1.39553220210633e-08,4.21145715507791e-08,"mesothelial cell"
"LOC105859751",5.778101,2.962262,1.40390043100675e-08,4.23630517914113e-08,"mesothelial cell"
"MLKL",5.77772,1.8573395,1.40538297089834e-08,4.23996668230906e-08,"mesothelial cell"
"KBTBD2",5.7774086,1.6854129,1.40800679127908e-08,4.24747592019267e-08,"mesothelial cell"
"LOC105859982",5.77696,4.180465,1.41331627393795e-08,4.26267660338001e-08,"mesothelial cell"
"SLC1A4",5.7767944,2.1649985,1.41312578398604e-08,4.26251008305726e-08,"mesothelial cell"
"ZNF865",5.7764845,2.4294589,1.41593519708489e-08,4.27016674243374e-08,"mesothelial cell"
"ACBD4",5.7758675,2.359093,1.42119163337533e-08,4.28519877282518e-08,"mesothelial cell"
"ZNF787",5.773668,1.5423601,1.43690387106799e-08,4.33174551028332e-08,"mesothelial cell"
"PHC1",5.773278,1.5880669,1.43982607385994e-08,4.34013964998113e-08,"mesothelial cell"
"LOC105861695",5.7711363,4.2154,1.45948679828591e-08,4.39477919793489e-08,"mesothelial cell"
"MTMR4",5.7710333,1.948475,1.45894084531357e-08,4.39355510799822e-08,"mesothelial cell"
"LOC105855799",5.770884,4.7933908,1.46175969865332e-08,4.40120270853966e-08,"mesothelial cell"
"MYO9A",5.765211,2.007215,1.50633428559928e-08,4.53497869338311e-08,"mesothelial cell"
"TMEM159",5.764289,2.1830692,1.51415965306102e-08,4.55766684259646e-08,"mesothelial cell"
"FAM184A",5.763748,3.3092873,1.52014774425646e-08,4.57525410963578e-08,"mesothelial cell"
"LOC105882720",5.7629066,6.225014,1.52782843397672e-08,4.59793181720846e-08,"mesothelial cell"
"TP53BP1",5.7616167,2.0134275,1.53681964361318e-08,4.61942822126268e-08,"mesothelial cell"
"MAP3K6",5.7613783,2.7139208,1.53963818037654e-08,4.62331644195982e-08,"mesothelial cell"
"LOC105874811",5.761102,3.6811461,1.5427113203872e-08,4.63210320126551e-08,"mesothelial cell"
"PPP6R1",5.7603736,1.0898298,1.54485185170296e-08,4.63808832732811e-08,"mesothelial cell"
"INO80E",5.7602315,1.1805794,1.54637142391426e-08,4.64220819322738e-08,"mesothelial cell"
"RMDN1",5.7598233,1.460779,1.55105642591963e-08,4.65582899155013e-08,"mesothelial cell"
"ABR",5.7595005,1.1686568,1.55237896183723e-08,4.65935499223941e-08,"mesothelial cell"
"LEPROTL1",5.7583447,0.8347544,1.56024999509234e-08,4.68253329796787e-08,"mesothelial cell"
"TTI1",5.758322,2.469681,1.56560737083055e-08,4.69816406166664e-08,"mesothelial cell"
"MAGI1",5.758146,2.3387322,1.56633836088304e-08,4.69991004790628e-08,"mesothelial cell"
"LOC105871929",5.7571373,1.9281005,1.57545219894688e-08,4.72680664031778e-08,"mesothelial cell"
"FAM198A",5.7570696,3.7832112,1.57729998271085e-08,4.73189994813255e-08,"mesothelial cell"
"LOC105882949",5.7567277,3.606417,1.58038922475672e-08,4.7407163064413e-08,"mesothelial cell"
"KLHL15",5.756254,2.2125418,1.58324256653127e-08,4.74882342016506e-08,"mesothelial cell"
"ANKRD54",5.7555423,1.5197875,1.5883734948123e-08,4.76375979897589e-08,"mesothelial cell"
"HOOK2",5.7533746,2.4456215,1.60884479132658e-08,4.82423777406825e-08,"mesothelial cell"
"SHC2",5.7531934,2.8440564,1.61088235571982e-08,4.82988791953332e-08,"mesothelial cell"
"SMURF1",5.7528567,1.9331622,1.61278613897513e-08,4.83513591369813e-08,"mesothelial cell"
"SNX27",5.7525744,1.2313764,1.61389357931917e-08,4.8379956988648e-08,"mesothelial cell"
"DLAT",5.74955,1.5847539,1.64145058774423e-08,4.91966770372234e-08,"mesothelial cell"
"CDK5RAP1",5.7487707,2.2348661,1.64991996402164e-08,4.94458133406486e-08,"mesothelial cell"
"CLN5",5.747828,1.2243335,1.65632833254117e-08,4.96331425868185e-08,"mesothelial cell"
"LOC109729229",5.746606,2.269745,1.67005550075926e-08,5.00302137035781e-08,"mesothelial cell"
